# Time-averaged data for fix 4
# TimeStep f_hot1 f_cold1 c_block1_temp c_block2_temp c_block3_temp c_block4_temp c_block5_temp c_block6_temp c_block7_temp c_block8_temp c_block9_temp c_block10_temp
1038000 -1098.57 1137.23 262.737 273.23 283.1 283.77 290.607 300.265 306.167 312.431 320.81 338.19
1039000 -1099.94 1138.71 264.255 271.763 284.047 284.771 288.047 299.79 308.026 311.737 320.018 339.79
1040000 -1098.29 1138.82 263.852 272.668 284.746 284.525 286.152 300.652 308.811 311.407 319.919 337.934
1041000 -1101.24 1140.9 263.793 272.406 284.84 284.923 286.111 300.611 307.98 312.174 318.956 338.744
1042000 -1102.39 1141.29 265.204 271.251 283.92 286.064 286.937 300.144 308.978 310.846 319.806 338.434
1043000 -1102.43 1141.06 265.61 271.516 283.483 285.799 288.291 300.372 308.503 311.695 317.978 339.075
1044000 -1104.62 1141.57 266.719 271.724 282.577 285.747 288.49 299.173 308.838 312.259 317.07 338.864
1045000 -1106.26 1142.48 266.7 273.166 280.79 286.08 288.982 298.143 309.257 313.358 316.17 340.526
1046000 -1104.13 1143.83 266.476 272.609 280.395 286.455 290.519 296.946 309.09 313.833 316.298 339.259
1047000 -1107.77 1145.79 265.164 272.524 280.149 286.775 291.58 296.734 308.759 313.617 317.014 338.398
1048000 -1105.36 1147.19 265.016 272.589 278.902 287.128 292.344 296.762 307.077 313.727 317.648 338.646
1049000 -1110.09 1149.72 264.175 273.881 278.126 288.061 291.298 296.813 307.341 311.633 319.086 339.21
1050000 -1109.78 1149.95 265.61 274.026 277.036 287.42 292.692 296.801 306.53 311.535 320.943 337.408
1051000 -1109.37 1151.34 266.448 273.905 277.251 287.775 290.35 298.413 306.181 311.823 322.072 335.979
1052000 -1110.72 1151.59 266.032 273.76 276.317 289.421 289.059 299.772 304.895 311.806 322.721 336.686
1053000 -1111.8 1153.42 265.161 273.608 276.264 289.349 289.78 300.58 303.824 309.798 323.945 336.709
1054000 -1111.97 1153.26 265.011 273.45 278.438 287.162 291.518 299.711 305.636 307.7 325.428 334.961
1055000 -1113.57 1155.38 264.819 272.285 279.834 285.821 291.642 299.814 304.855 306.895 327.214 333.386
1056000 -1116.45 1158.3 264.652 272.089 279.787 285.49 292.48 300.102 304.112 307.567 326.964 334.983
1057000 -1115.13 1157.85 264.446 273.72 277.83 284.839 294.267 299.26 303.204 309.149 323.744 336.582
1058000 -1116.18 1159.1 263.886 274.347 277.248 283.609 296.678 298.972 302.082 309.651 322.499 339.911
1059000 -1118.48 1159.75 264.044 274.329 275.558 285.846 296.238 298.551 302.614 309.959 321.951 339.958
1060000 -1119.37 1160.86 265.067 274.061 274.725 288.443 294.144 298.782 303.322 311.117 321.569 338.342
1061000 -1122.25 1161.78 264.45 273.538 276.101 288.254 293.235 298.393 303.762 311.459 321.893 339.187
1062000 -1122.4 1162.36 263.04 274.478 275.085 289.72 292.346 298.727 303.449 311.107 324.519 337.516
1063000 -1122.69 1161.84 262.991 274.956 275.061 290.063 291.943 298.298 305.476 310.528 323.378 337.579
1064000 -1124.96 1162.94 263.45 274.844 275.875 289.797 291.031 298.468 306.323 309.781 323.262 337.662
1065000 -1125.89 1164.43 263.663 275.217 276.012 288.476 291.802 298.372 306.174 309.774 324.441 338.458
1066000 -1127.43 1164.69 263.864 274.865 277.7 286.749 290.513 299.038 306.097 312.486 323.525 336.953
1067000 -1127.38 1165.15 263.695 275.838 278.048 287.636 288.899 300.02 306.416 313.571 322.962 335.983
1068000 -1127.65 1164.84 264.674 275.238 277.904 287.072 289.471 300.965 304.207 314.337 323.083 335.689
1069000 -1130.75 1165.45 264.311 275.214 278.45 286.606 290.24 299.773 305.014 315.242 322.822 334.932
1070000 -1132.67 1166.85 266.133 273.471 280.442 285.006 291.551 298.309 306.492 315.858 322.523 334.427
1071000 -1133.91 1167.83 265.628 273.607 281.075 284.285 291.964 298.094 307.484 315.011 323.405 335.28
1072000 -1132.43 1167.99 264.985 274.414 280.625 283.884 292.526 298.574 307.854 313.065 323.261 336.287
1073000 -1134.56 1168.63 266.109 273.843 280.536 284.006 293.126 298.581 307.633 313.335 321.107 336.901
1074000 -1135.46 1170.32 265.788 273.73 281.282 282.913 294.865 299.044 306.556 313.745 321.253 336.288
1075000 -1135.03 1168.7 267.334 273.626 281.144 282.814 295.198 299.114 306.901 312.948 321.605 334.165
1076000 -1135.86 1170.37 266.743 275.526 279.8 281.974 295.754 300.726 305.023 313.492 322.361 333.077
1077000 -1135.13 1169.53 266.45 276.517 278.234 282.871 295.993 301.401 304.988 312.428 322.994 333.229
1078000 -1137.74 1171.41 265.112 277.404 278.131 283.257 297.064 299.551 307.061 310.662 321.795 335.357
1079000 -1137.31 1175 262.84 278.871 278.273 282.217 297.917 299.455 306.94 310.481 321.09 335.755
1080000 -1138.7 1176.58 261.892 279.387 278.651 281.652 297.978 299.527 306.432 309.683 323.104 335.266
1081000 -1142.55 1176.75 261.768 280.716 278.16 282.713 295.895 300.732 306.411 310.11 322.23 336.667
1082000 -1144.25 1179.87 261.165 281.097 276.635 284.077 295.142 301.189 304.929 312.258 320.298 339.126
1083000 -1147.15 1179.74 261.424 279.871 278.258 283.188 294.886 301.582 305.717 312.099 318.781 340.751
1084000 -1149.47 1181.62 261.919 278.103 277.833 284.335 295.793 301.636 305.347 313.042 318.92 340.485
1085000 -1150.57 1181.57 262.052 277.466 278.344 284.951 294.185 303.049 306.185 313.562 317.439 340.542
1086000 -1149.55 1182.15 263.818 277.56 278.655 284.123 293.042 304.693 305.858 311.881 320.262 337.655
1087000 -1150.88 1182.83 263.676 276.898 279.801 284.21 294.48 302.604 306.931 312.141 321.528 335.88
1088000 -1149.41 1183.37 262.331 276.85 279.233 284.496 294.907 301.583 307.945 312.177 321.212 335.105
1089000 -1149.96 1185.38 261.751 277.085 279.427 284.687 295.198 301.471 307.923 313.169 319.868 336.869
1090000 -1151.86 1185.83 261.959 275.624 279.402 285.613 295.054 301.13 308.445 314.35 318.864 335.572
1091000 -1151.92 1187.44 262.55 274.405 279.626 286.421 294.149 300.876 309.097 315.234 317.866 335.061
1092000 -1153.12 1187.34 263.437 272.616 281.179 287.198 294.494 299.966 310.12 314.332 317.834 333.804
1093000 -1153.18 1187.71 265.211 271.483 281.304 287.108 295.429 300.172 308.842 314.508 317.84 333.46
1094000 -1153.68 1188.79 265.139 271.19 281.764 286.353 295.756 300.375 308.488 314.392 319.165 332.184
1095000 -1154.84 1189.54 262.874 271.815 282.677 283.87 296.267 300.758 307.877 315.201 319.793 331.932
1096000 -1156.19 1193.22 263.069 270.366 283.306 282.918 297.066 300.395 307.812 315.931 320.534 331.265
1097000 -1156.82 1194.05 263.934 270.775 282.632 283.769 296.879 300.679 307.765 315.749 320.665 330.622
1098000 -1158.49 1194.02 263.575 271.273 282.122 284.168 295.647 302.936 306.904 315.812 320.628 331.03
1099000 -1159.83 1194.68 264.466 271.849 281.659 284.857 294.65 303.066 307.506 315.526 321.026 331.61
1100000 -1164.36 1194.28 264.989 271.684 280.82 285.884 295.988 300.167 309.116 315.252 322.544 331.96
1101000 -1162.61 1196.16 265.581 271.033 280.848 287.325 295.32 298.991 311.313 313.105 324.389 331.356
1102000 -1164.26 1195.7 265.487 272.868 279.535 288.115 293.859 301.379 309.618 314.568 323.449 330.671
1103000 -1166.17 1196.65 266.065 273.401 278.018 287.508 294.79 300.916 310.378 314.729 321.867 331.612
1104000 -1167.73 1198.67 265.614 273.301 278.11 287.152 295.165 301.079 311.435 313.556 322.529 332.361
1105000 -1171.42 1199.8 266.689 273.899 277.257 286.362 295.511 301.93 309.49 314.482 323.998 330.78
1106000 -1172.57 1201.08 265.325 276.075 277.715 285.94 292.43 304.312 308.889 314.267 324.92 330.804
1107000 -1171.49 1201.45 264.912 277.03 277.821 286.555 290.978 305.023 309.49 314.221 324.376 331.388
1108000 -1175.01 1202.83 265.193 275.131 278.761 286.133 290.388 305.64 310.227 314.424 324.4 331.469
1109000 -1178.14 1202.58 264.776 274.465 281.571 283.467 291.714 306.136 309.239 315.282 324.023 332.406
1110000 -1179.97 1205.08 264.301 273.996 282.762 282.804 291.199 306.305 310.95 314.967 322.749 332.948
1111000 -1182.01 1206.39 264.855 272.759 283.007 283.232 291.431 306.338 312.012 313.735 321.927 335.567
1112000 -1185.49 1207.73 265.545 272.505 281.992 283.293 292.305 304.812 312.244 315.296 322.012 336.167
1113000 -1183.87 1208.45 265.591 272.703 281.174 283.54 293.469 303.674 310.504 316.227 323.412 334.665
1114000 -1184.4 1210.29 266.067 272.693 280.215 283.818 294.096 303.349 310.436 316.069 323.642 334.462
1115000 -1185.34 1211 266.779 270.855 279.588 285.213 293.316 304.63 309.656 314.719 325.205 333.971
1116000 -1184.76 1213.79 265.891 271.384 279.726 286.335 292.001 305.277 307.396 315.839 324.802 335.194
1117000 -1188.88 1214.03 266.017 271.571 278.332 287.502 290.977 305.535 306.217 316.711 325.13 335.217
1118000 -1189.63 1215.63 266.763 269.678 279.09 287.039 291.999 304.972 306.461 317.124 324.694 335.792
1119000 -1190.98 1218.07 266.807 269.121 278.724 287.838 292.743 303.161 308.227 316.871 321.871 338.958
1120000 -1191.87 1218.96 265.583 269.604 278.537 289.008 294.489 302.254 307.703 317.641 321.083 338.093
1121000 -1192.36 1221.17 265.284 269.658 278.006 289.925 293.273 303.434 307.172 316.618 322.654 336.303
1122000 -1193.43 1221.61 264.457 270.582 277.259 290.229 291.69 305.876 307.661 315.013 323.366 336.086
1123000 -1196.42 1221.4 263.911 272.128 277.405 289.468 291.118 305.854 307.883 314.451 325.041 336.198
1124000 -1197.07 1223.94 261.875 272.883 278.173 288.794 292.054 304.129 309.301 312.917 325.991 335.199
1125000 -1197.65 1226.75 261.19 272.911 278.305 289.195 293.346 302.443 309.118 311.423 329.253 334.253
1126000 -1197.86 1227.5 261.327 272.215 279.88 287.995 293.084 302.9 308.025 313.32 327.112 335.499
1127000 -1198.78 1228.83 261.645 271.605 280.28 286.24 293.56 302.913 306.943 315.255 326.546 334.394
1128000 -1202.35 1230.2 261.811 271.56 280.24 284.702 294.672 303.955 306.154 314.526 327.397 335.748
1129000 -1203.22 1231.53 260.905 272.721 280.25 284.953 294.18 304.034 305.483 314.515 327.65 335.337
1130000 -1205.48 1231.49 262.445 272.046 280.192 285.819 292.65 304.679 306.257 313.697 328.689 336.309
1131000 -1205.31 1234.19 261.155 271.739 279.498 286.322 290.675 304.382 307.144 314.237 329.236 336.043
1132000 -1206.06 1236.06 260.588 272.02 278.946 286.652 290.915 303.348 308.822 314.364 328.633 335.359
1133000 -1205.84 1236.86 261.72 270.227 280.031 286.035 292.797 300.569 310.202 313.962 327.55 336.253
1134000 -1208.35 1239.38 262.476 270.025 279.283 285.273 294.154 299.075 310.198 314.133 328.494 335.507
1135000 -1208.55 1242.25 261.329 269.919 278.411 286.704 294.403 299.193 308.299 316.581 328.718 334.626
1136000 -1208.2 1243.15 260.036 271.783 276.874 288.148 293.825 297.426 308.791 318.72 327.481 334.646
1137000 -1212.24 1244.58 260.679 271.625 277.139 287.726 294.914 296.197 308.531 318.383 327.121 336.156
1138000 -1214.33 1245.67 259.951 272.95 277.326 285.878 296.175 297.097 308.636 317.081 327.373 335.156
1139000 -1214.31 1247.26 258.147 274.422 275.074 286.928 294.955 298.272 308.321 316.766 327.722 335.046
1140000 -1214.88 1249.48 259.246 273.474 275.866 286.467 294.75 298.144 309.782 316.327 327.007 335.275
1141000 -1215.65 1250.2 260.033 272.961 275.595 286.362 293.917 298.959 309.866 315.596 327.212 335.464
1142000 -1218.83 1250.71 260.742 272.68 276.568 285.214 293.049 300.353 308.802 315.75 328.132 335.739
1143000 -1217.92 1252.14 260.407 272.154 277.546 284.657 293.404 300.698 309.504 315.526 327.041 336.038
1144000 -1220.52 1253.7 260.008 271.45 277.872 285.166 292.535 299.913 310.159 315.362 326.623 337.562
1145000 -1220.87 1258.38 259.839 271.259 279.357 284.77 291.591 299.165 309.44 315.971 327.504 337.46
1146000 -1221.72 1258.3 260.525 270.1 281.228 282.753 292.301 298.115 310.449 315.667 326.262 337.735
1147000 -1222.92 1258.01 260.91 269.21 281.129 283.176 292.111 298.812 310.853 313.503 327.468 339.116
1148000 -1227.6 1260.39 260.648 269.518 281.702 282.707 291.372 299.618 311.169 312.356 328.299 339.119
1149000 -1229.02 1262.73 259.893 270.388 280.643 282.622 291.559 299.975 309.627 313.481 327.788 340.726
1150000 -1229.12 1262.55 259.572 272.377 278.675 284.373 291.17 300.799 308.122 314.474 327.705 340.138
1151000 -1226.89 1263.5 259.493 273.154 277.642 284.152 292.841 299.969 306.952 315.073 328.207 338.488
1152000 -1230.53 1262.83 259.796 273.635 277.237 284.022 293.767 298.858 306.415 315.276 328.969 336.957
1153000 -1229.73 1263.48 261.375 272.314 277.732 284.591 293.51 298.099 306.209 316.904 328.743 337.042
1154000 -1230.71 1264.45 261.453 272.779 277.127 284.921 293.233 298.746 305.935 317.213 329.662 336.628
1155000 -1234.01 1264.67 261.55 273.085 276.885 285.239 293.444 298.997 304.835 317.222 330.24 337.183
1156000 -1233.64 1266.19 261.719 272.247 277.414 284.267 293.799 299.413 304.077 317.642 329.328 337.266
1157000 -1233.54 1269.88 260.319 271.955 277.349 283.292 295.366 299.673 304.77 316.411 329.829 335.472
1158000 -1232.68 1270.63 259.225 272.077 277.152 283.145 296.404 298.617 305.963 316.415 328.751 335.028
1159000 -1234.49 1272.54 259.553 273.62 275.605 283.787 296.166 298.899 305.285 317.001 327.225 337.163
1160000 -1237.19 1272.22 259.396 274.769 274.735 284.165 295.083 298.376 306.551 318.085 327.046 337.46
1161000 -1237.97 1272.25 260.607 274.759 274.954 282.689 295.764 297.507 307.679 318.235 327.887 334.726
1162000 -1238.99 1272.57 261.801 274.773 274.159 280.84 298.629 296.421 307.904 318.387 327.892 334.909
1163000 -1236.77 1274.53 261.674 274.734 274.575 280.95 298.098 295.873 308.204 317.176 330.153 332.58
1164000 -1237.13 1275.44 261.287 275.077 275.141 282.087 296.835 296.138 309.18 316.867 329.218 332.545
1165000 -1238.25 1276.16 260.955 274.571 275.666 281.69 296.83 296.347 309.047 317.927 328.266 332.187
1166000 -1237.79 1276.59 259.274 275.483 273.822 283.895 295.735 296.756 308.398 320.097 326.851 332.501
1167000 -1239.36 1279.39 260.399 275.514 273.313 284.872 294.9 296.436 308.397 321.679 325.044 332.549
1168000 -1241.03 1279.21 261.048 273.8 274.149 284.439 295.187 297.71 306.956 321.452 324.62 332.225
1169000 -1241.63 1280.18 262.019 271.84 274.891 285.343 294.608 299.837 306.426 319.994 324.556 332.069
1170000 -1243.11 1282.6 262.431 273.046 274.104 284.59 295.429 299.688 305.955 319.531 323.787 334.102
1171000 -1243.31 1283.75 260.965 273.303 274.696 285.578 293.208 300.78 305.531 320.948 324.347 333.641
1172000 -1247.44 1285.71 260.446 271.958 276.39 283.113 295.695 299.129 305.707 322.211 324.068 333.223
1173000 -1244.61 1286.36 259.065 270.53 278.984 281.875 295.6 299.071 307.927 319.879 324.807 331.909
1174000 -1245.54 1288.15 258.236 270.582 279.645 282.501 294.104 300.335 308.356 318.508 323.883 332.035
1175000 -1246.3 1288.29 258.667 270.968 279.367 283.908 291.361 303.019 306.777 319.906 322.661 332.002
1176000 -1245.77 1289.3 261.044 268.788 280.124 283.702 291.984 302.988 306.582 321.006 321.382 331.771
1177000 -1248.47 1291.95 260.6 267.503 280.69 285.289 291.402 301.656 308.844 320.341 319.111 332.845
1178000 -1247.36 1291.76 260.255 267.686 280.276 285.259 291.114 302.093 309.508 319.123 318.656 333.264
1179000 -1250.39 1291.69 261.266 265.49 282.144 284.48 292.7 301.72 308.837 317.628 322.791 331.047
1180000 -1250.07 1292.79 262.033 264.617 282.954 285.458 291.371 302.311 308.277 315.968 324.592 330.632
1181000 -1251.79 1293.12 262.25 265.461 283.109 284.487 291.976 302.855 308.501 314.478 324.983 330.565
1182000 -1253.02 1292.71 262.904 267.275 282.312 283.315 292.988 301.981 309.229 314.552 325.411 329.823
1183000 -1254.43 1293.72 263.261 268.54 281.171 283.129 293.784 300.374 309.975 316.367 323.706 330.302
1184000 -1255.08 1295.15 263.209 269.594 279.973 283.837 294.489 298.352 311.42 316.481 323.726 330.634
1185000 -1255.32 1296.72 262.632 268.653 279.87 285.225 294.364 297.917 311.17 316.244 321.935 332.437
1186000 -1257.66 1297.94 263.451 267.062 279.599 285.658 294.601 297.238 312.47 316.484 320.072 333.753
1187000 -1256.94 1300.54 263.004 267.722 278.014 285.733 294.936 297.502 312.837 317.439 318.281 333.908
1188000 -1257.06 1302.42 262.321 267.74 277.589 285.558 294.523 297.828 312.301 317.57 318.887 333.009
1189000 -1257.85 1302.6 261.635 268.248 277.709 285.854 293.138 300.736 310.891 317.228 319.605 331.499
1190000 -1259.99 1304.47 262.251 268.047 279.524 284.249 292.258 302.197 311.125 316.65 319.082 331.949
1191000 -1259.89 1304.55 262.072 268.478 278.347 283.824 293.52 301.032 313.286 315.582 319.432 331.375
1192000 -1260.47 1306.7 261.674 267.49 278.875 283.619 293.595 300.809 311.725 316.809 319.055 330.563
1193000 -1260.45 1307.3 261.634 267.514 278.293 283.953 294.122 299.813 312.048 315.91 319.575 331.309
1194000 -1261.51 1307.59 262.012 268.161 278.435 283.935 293.359 298.944 313.229 314.654 322.128 329.715
1195000 -1262.15 1308.94 261.849 268.556 278.216 285.056 291.692 300.187 311.27 314.084 321.674 330.069
1196000 -1261.77 1311.01 261.414 268.689 278.058 286.355 290.325 301.048 310.378 313.799 322.103 329.103
1197000 -1263.32 1312.63 261.633 267.324 279.629 286.23 289.425 301.493 310.157 314.81 321.954 329.617
1198000 -1264.95 1312.41 261.921 267.075 279.278 287.191 289.926 300.767 309.971 315.41 321.845 329.465
1199000 -1265.75 1315.87 260.727 267.313 279.882 287.736 289.65 299.708 310.527 314.67 321.816 331.11
1200000 -1267.8 1316.14 260.43 267.868 280.147 288.036 288.918 299.143 311.144 314.311 322.739 332.147
1201000 -1268.18 1315.53 260.679 269.042 280.927 288.106 289.084 298.908 310.341 314.541 321.652 332.128
1202000 -1270.97 1318.23 260.287 269.037 281.851 287.179 289.769 299.099 310.123 315.666 321.163 331.534
1203000 -1273.61 1318 261.171 268.673 283.119 285.278 289.595 300.565 309.059 314.841 321.66 332.763
1204000 -1271.55 1319.66 261.632 267.732 283.149 284.893 290.031 300.238 308.015 316.267 320.878 333.053
1205000 -1274.32 1320.93 260.156 269.703 283.961 283.088 289.642 300.43 308.037 316.347 320.88 332.983
1206000 -1275.19 1320.71 260.752 269.572 283.663 283.249 290.463 298.757 308.775 315.234 322.939 331.763
1207000 -1274.56 1321.93 262.318 269.442 283.493 282.989 290.28 298.442 309.544 314.432 324.233 330.907
1208000 -1278.53 1321.72 260.509 271.712 282.983 282.993 290.47 298.835 308.915 312.377 327.902 329.602
1209000 -1276.48 1322.69 260.121 273.063 282.448 281.818 291.354 298.212 309.231 313.616 326.178 329.824
1210000 -1277.02 1323.96 260.729 272.758 281.428 282.623 292.144 296.074 309.988 314.536 325.37 330.069
1211000 -1278.72 1325.87 259.902 274.622 280.286 282.068 291.296 297.133 309.628 315.601 324.122 331.356
1212000 -1281.85 1325.16 260.338 275.648 278.457 282.453 291.311 297.621 308.553 316.174 323.122 332.537
1213000 -1281.56 1326.95 259.852 275.412 279.48 282.378 290.626 299.019 306.973 316.951 321.783 332.952
1214000 -1280 1328.58 260.542 274.55 280.174 282.081 289.792 299.396 305.678 316.626 321.66 332.333
1215000 -1282.12 1330.62 261.59 272.809 280.645 282.853 288.911 300.405 304.704 316.42 323.185 330.754
1216000 -1283.3 1331.06 262.382 273.484 278.485 283.662 290.028 300.655 303.188 316.176 325.013 330.074
1217000 -1283.79 1332.47 262.791 273.83 276.981 283.336 291.514 300.237 303.692 316.454 324.263 329.548
1218000 -1280.77 1332.34 262.775 272.937 278.492 283.387 290.79 300.489 303.045 317.146 323.257 329.159
1219000 -1283.54 1333.88 262.953 272.395 278.614 282.939 291.422 300.438 303.42 317.656 320.938 332.353
1220000 -1286.88 1335.76 262.843 272.788 277.817 281.931 293.319 298.701 303.644 318.463 321.616 332.516
1221000 -1291.15 1335.97 263.986 272.687 276.803 283.469 293.28 297.687 303.908 319.713 320.375 333.743
1222000 -1288.46 1335.95 263.751 273.215 275.169 285.133 293.019 296.933 304.372 319.493 320.638 332.176
1223000 -1291.16 1335.55 265.331 272.853 274.807 285.802 292.754 297.521 302.852 319.525 321.076 333.519
1224000 -1290.58 1337.15 265.29 271.71 274.22 285.894 293.591 297.589 303.831 318.548 321.401 332.589
1225000 -1290.36 1338.92 266.378 271.35 274.701 285.163 293.254 299.27 303.54 317.876 321.896 331.097
1226000 -1291.49 1339.84 265.239 271.792 274.397 285.869 292.007 301.231 301.976 318.662 322.157 329.685
1227000 -1290.27 1340.45 264.969 271.359 275.598 284.869 291.394 301.192 302.774 316.901 323.995 328.144
1228000 -1291.69 1339.4 265.601 272.392 277.417 283.836 291.475 299.966 303.092 316.526 323.005 329.998
1229000 -1291.95 1342.75 264.259 272.283 279.194 282.889 291.924 297.463 304.475 316.325 324.292 329.615
1230000 -1294.13 1345.21 262.777 272.619 279.131 282.998 291.828 296.023 306.544 315.318 324.234 329.338
1231000 -1294.44 1344.85 263.289 273.119 279.106 283.047 291.36 294.728 308.317 316.032 322.444 330.138
1232000 -1295.22 1345.31 263.752 273.805 277.315 285.59 288.694 296.394 309.394 316.71 321.998 329.275
1233000 -1296.44 1346.84 263.317 272.737 277.393 286.337 286.251 298.705 309.597 318.301 320.592 328.485
1234000 -1296.71 1346.82 262.707 273.391 276.799 286.617 286.24 299.513 308.301 319.222 320.4 326.708
1235000 -1295.16 1349.6 262.494 273.332 277.067 285.1 287.783 300.026 306.209 319.935 321.556 324.828
1236000 -1296.51 1351.43 262.357 273.904 276.192 284.431 288.963 299.913 306.636 318.554 322.384 325.861
1237000 -1299 1351.48 263.721 272.691 275.938 284.234 289.493 300.056 306.998 316.279 322.589 328.024
1238000 -1302.89 1352.1 264.671 270.873 275.95 284.654 290.076 299.723 307.192 316.106 322.996 328.57
1239000 -1306.81 1353.26 264.935 270.116 276.58 284.177 290.321 299.99 306.535 316.639 322.634 330.821
1240000 -1306.39 1356.43 263.56 270.957 276.577 284.159 289.51 300.454 306.841 316.646 322.649 331.511
1241000 -1307.84 1358.42 263.236 270.795 276.313 284.59 288.753 301.353 306.866 316.627 321.695 331.83
1242000 -1308.41 1360.41 262.662 269.904 277.385 283.238 290.254 299.955 307.115 317.635 319.741 331.782
1243000 -1311.04 1361.38 262.523 268.483 277.734 282.574 290.533 300.203 307.626 317.196 319.95 332.389
1244000 -1310.84 1363.09 262.118 269.231 278.049 281.51 290.908 299.278 310.067 316.746 320.786 330.592
1245000 -1312.84 1362.83 263.414 267.887 278.119 282.407 291.685 297.471 311.946 315.453 322.784 329.888
1246000 -1312.56 1364.21 263.735 269.261 277.488 280.138 294.272 297.14 310.514 316.09 323.351 329.786
1247000 -1315.01 1365.61 264.029 269.07 277.953 279.688 293.653 298.634 310.365 316.156 322.285 330.021
1248000 -1317.32 1365.34 263.779 268.88 277.589 279.787 293.672 300.039 308.757 316.451 321.989 331.347
1249000 -1319.17 1368.24 264.105 269.151 276.777 279.595 292.556 301.627 309.209 315.996 322.918 331.76
1250000 -1318.86 1367.07 263.769 269.281 277.362 280.3 290.188 302.249 309.444 315.963 322.662 332.831
1251000 -1320.07 1368.24 262.424 270.2 275.824 282.246 290.24 301.81 310.424 315.075 321.276 335.026
1252000 -1323.56 1368.71 262.32 271.511 275.346 282.374 291.002 299.202 311.635 313.46 320.76 335.606
1253000 -1325.18 1370.39 263.468 271.102 276.313 282.414 290.927 298.644 312.232 313.815 319.756 337.616
1254000 -1325.4 1372.46 262.485 270.739 275.254 282.88 291.577 298.842 310.23 316.606 320.065 337.06
1255000 -1324.49 1371.75 263.019 269.872 277.34 282.88 290.458 298.874 310.098 317.693 320.075 335.088
1256000 -1325.35 1373.28 263.621 269.121 277.821 281.103 291.737 297.392 312.371 315.625 320.137 334.601
1257000 -1325.55 1373.92 262.941 270.351 276.604 281.663 293.072 296.649 311.232 316.418 320.265 334.14
1258000 -1326.62 1375.08 261.544 271.002 277.666 281.518 292.72 296.924 311.711 317.74 319.139 334.932
1259000 -1330.92 1376.16 261.684 269.947 278.169 282.522 289.807 299.616 311.473 315.943 320.658 335.502
1260000 -1330.47 1377.87 261.292 268.583 279.719 282.629 288.784 300.678 308.628 317.663 318.968 337.101
1261000 -1332.92 1377.64 262.239 268.366 277.852 284.569 288.42 300.665 307.501 319.072 319.105 336.481
1262000 -1329.15 1377.67 261.95 269.47 276.591 284.915 289.43 298.88 308.143 318.296 321.737 333.764
1263000 -1330.8 1380.17 262.768 268.696 276.789 285.958 288.946 299.658 307.553 315.88 323.035 332.795
1264000 -1331.16 1381.11 262.361 268.51 276.465 286.501 288.663 300.901 307.324 316.308 323.069 332.026
1265000 -1333.01 1380.62 262.56 268.091 275.819 287.656 288.68 300.066 308.055 315.017 323.482 331.895
1266000 -1333.31 1381.78 264.14 267.121 276.53 286.039 289.876 300.575 305.951 316.262 324.544 330.395
1267000 -1332.95 1382.91 264.508 266.478 276.782 286.866 288.848 301.47 306.092 316.284 323.454 331.018
1268000 -1336.39 1383.83 264.41 266.304 276.971 286.477 289.393 299.567 306.566 315.905 323.645 332.712
1269000 -1336.34 1383.16 265.107 265.257 278.327 285.722 291.676 298.925 305.777 315.349 324.63 331.478
1270000 -1336.52 1386.45 265.003 265.354 277.805 285.816 293.374 298.464 304.809 315.405 326.161 330.172
1271000 -1337.75 1387.21 264.144 266.373 276.94 286.605 292.064 300.051 304.918 314.534 326.379 330.835
1272000 -1340.15 1388.29 264.556 266.24 276.112 288.233 291.03 300.659 303.917 313.26 328.777 330.575
1273000 -1342.17 1388.97 264.676 265.776 275.469 290.275 290.958 298.732 304.61 312.38 329.486 332.697
1274000 -1344.37 1390.4 264.868 264.288 275.893 291.452 290.871 298.588 304.496 312.344 327.896 333.804
1275000 -1345 1392.13 263.259 263.831 277.043 290.85 291.634 297.878 304.687 312.733 328.994 332.794
1276000 -1346.88 1393.3 262.294 265.849 276.013 290.147 293.279 296.995 305.43 312.665 327.974 333.853
1277000 -1348.88 1395.2 261.762 267.725 274.179 291.044 292.316 296.511 306.454 313.161 326.713 335.425
1278000 -1349.46 1395.19 262.666 267.522 274.366 289.5 292.247 296.729 307.177 313.589 325.643 336.694
1279000 -1349.08 1396.28 262.046 268.141 275.152 288.82 292.031 295.498 308.833 312.367 326.016 336.924
1280000 -1351.2 1396.07 261.257 268.497 276.706 287.675 291.936 295.588 308.172 312.718 326.135 336.705
1281000 -1353.86 1397.6 259.938 268.815 276.975 289.073 289.186 297.543 307.838 313.174 326.256 337.528
1282000 -1355.67 1399.22 260.568 268.354 276.927 289.83 288.123 297.928 307.841 313.939 326.98 336.964
1283000 -1354.93 1401.02 259.994 268.488 277.191 290.42 287.319 298.843 307.609 313.579 326.32 336.721
1284000 -1355.95 1402.65 258.559 268.809 277.367 289.869 287.75 298.622 307.997 313.813 327.474 334.424
1285000 -1356.91 1403.53 257.007 270.047 276.384 289.79 288.631 298.68 306.749 314.941 327.079 335.048
1286000 -1356.95 1406.34 255.701 271.319 276.703 288.111 290.292 297.311 307.86 315.244 325.01 336.323
1287000 -1359.09 1406.71 255.781 271.814 277.388 287.464 291.214 295.433 309.975 313.622 325.81 335.299
1288000 -1357.56 1407.2 256.664 271.048 277.805 287.432 291.531 295.704 310.037 312.516 326.133 334.813
1289000 -1358.33 1408.41 256.816 270.19 278.237 286.691 290.775 297.546 310.919 311.505 324.905 335.378
