#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
3080000      7.03e-02    4.43e-03      2.64e-03    2.57e-04      6.40e-02    3.91e-03    1.4e-07
3081000      1.48e-01    1.49e-01      2.81e-03    1.58e-03      1.38e-01    1.39e-01    1.4e-07
3082000      4.51e-02    1.10e-02      7.10e-04    2.58e-04      4.15e-02    1.02e-02    1.4e-07
3083000      5.57e-02    3.06e-03      1.23e-03    4.80e-04      5.11e-02    1.33e-03    1.4e-07
3084000      7.06e-03    8.87e-02      2.05e-04    5.94e-05      5.89e-03    8.30e-02    1.4e-07
3085000      2.24e-02    3.90e-02      2.28e-04    6.59e-05      2.08e-02    3.65e-02    1.4e-07
3086000      4.38e-03    1.01e-02      4.87e-04    1.98e-04      1.80e-03    9.36e-03    1.4e-07
3087000      1.24e-02    2.75e-03      2.72e-04    4.65e-04      1.09e-02    7.33e-04    1.4e-07
3088000      2.11e-02    1.49e-01      2.69e-04    2.41e-03      1.95e-02    1.39e-01    1.4e-07
3089000      2.43e-02    1.14e-01      5.20e-04    1.96e-03      2.26e-02    1.07e-01    1.4e-07
3090000      1.94e-02    1.73e-02      2.34e-04    2.40e-04      1.81e-02    1.62e-02    1.4e-07
3091000      2.38e-02    1.69e-02      9.46e-04    2.76e-04      2.12e-02    1.58e-02    1.4e-07
3092000      8.70e-02    1.01e-01      2.79e-04    1.85e-03      8.15e-02    9.47e-02    1.4e-07
3093000      2.36e-02    1.94e-03      4.81e-04    3.38e-04      2.12e-02    3.38e-04    1.4e-07
3094000      1.61e-02    1.63e-02      3.06e-04    2.38e-04      1.47e-02    1.53e-02    1.4e-07
3095000      5.61e-02    3.46e-02      5.14e-04    5.08e-04      5.22e-02    3.23e-02    1.4e-07
3096000      6.52e-02    7.57e-03      1.32e-03    8.77e-05      5.96e-02    7.09e-03    1.4e-07
3097000      9.85e-02    5.68e-03      9.12e-04    1.74e-04      9.23e-02    5.25e-03    1.4e-07
3098000      8.30e-02    5.64e-03      5.06e-04    8.40e-05      7.78e-02    5.27e-03    1.4e-07
3099000      7.96e-02    1.15e-01      1.22e-03    2.29e-03      7.42e-02    1.07e-01    1.4e-07
3100000      1.18e-01    6.97e-03      1.65e-03    1.98e-04      1.10e-01    6.47e-03    1.3e-07
3101000      9.15e-02    1.25e-02      1.98e-03    3.73e-04      8.45e-02    1.16e-02    1.3e-07
3102000      7.59e-02    5.54e-02      9.44e-04    9.45e-04      7.10e-02    5.18e-02    1.3e-07
3103000      2.12e-02    1.27e-01      3.39e-04    1.42e-03      1.96e-02    1.19e-01    1.3e-07
3104000      5.49e-02    2.14e-03      2.96e-04    2.73e-04      5.10e-02    1.39e-03    1.3e-07
3105000      7.18e-02    5.50e-02      8.46e-04    2.45e-04      6.72e-02    5.17e-02    1.3e-07
3106000      3.18e-02    8.95e-03      4.49e-04    2.57e-04      2.96e-02    8.31e-03    1.3e-07
3107000      3.99e-02    1.10e-01      5.14e-04    8.37e-04      3.74e-02    1.03e-01    1.3e-07
3108000      9.39e-02    8.27e-02      1.47e-03    1.59e-04      8.76e-02    7.78e-02    1.3e-07
3109000      8.23e-02    1.84e-02      2.06e-03    2.82e-06      7.65e-02    1.73e-02    1.3e-07
3110000      1.67e-01    1.46e-02      5.31e-04    8.49e-05      1.57e-01    1.38e-02    1.3e-07
3111000      2.86e-02    1.79e-02      8.24e-04    2.54e-04      2.54e-02    1.68e-02    1.3e-07
3112000      1.28e-01    2.00e-03      2.43e-03    3.28e-04      1.20e-01    7.13e-04    1.3e-07
3113000      6.89e-02    1.41e-02      1.15e-03    1.74e-04      6.45e-02    1.32e-02    1.3e-07
3114000      1.27e-02    3.48e-02      6.48e-04    5.94e-04      9.45e-03    3.26e-02    1.3e-07
3115000      2.20e-02    2.99e-03      6.68e-04    1.62e-04      2.04e-02    2.68e-03    1.3e-07
3116000      2.39e-02    4.13e-02      4.97e-04    1.79e-04      2.19e-02    3.89e-02    1.3e-07
3117000      1.07e-01    6.13e-02      2.58e-03    1.61e-03      9.92e-02    5.71e-02    1.3e-07
3118000      2.91e-02    2.47e-02      3.43e-04    2.61e-04      2.73e-02    2.32e-02    1.3e-07
3119000      1.87e-02    1.09e-01      2.33e-04    3.37e-04      1.75e-02    1.02e-01    1.3e-07
3120000      1.12e-02    1.92e-03      1.66e-04    3.18e-04      1.05e-02    6.30e-04    1.3e-07
3121000      5.13e-02    1.79e-03      1.07e-03    1.93e-04      4.81e-02    1.34e-03    1.3e-07
3122000      1.19e-01    9.97e-02      9.13e-04    9.75e-04      1.12e-01    9.38e-02    1.3e-07
3123000      5.09e-03    9.44e-03      3.46e-04    1.37e-04      3.85e-03    8.87e-03    1.3e-07
3124000      9.61e-02    1.63e-02      1.18e-03    1.15e-04      9.03e-02    1.53e-02    1.3e-07
3125000      1.35e-02    3.40e-03      3.15e-04    5.28e-04      1.26e-02    1.52e-03    1.2e-07
3126000      2.50e-02    1.02e-02      6.12e-04    2.56e-04      2.34e-02    9.52e-03    1.2e-07
3127000      1.06e-01    1.10e-02      7.90e-04    1.40e-04      1.00e-01    1.03e-02    1.2e-07
3128000      4.95e-02    2.20e-02      2.05e-03    3.53e-04      4.54e-02    2.07e-02    1.2e-07
3129000      1.02e-01    6.11e-02      2.61e-04    4.87e-04      9.59e-02    5.75e-02    1.2e-07
3130000      5.61e-02    1.25e-01      1.56e-03    3.94e-03      5.17e-02    1.16e-01    1.2e-07
3131000      4.83e-02    6.36e-02      1.01e-03    7.58e-04      4.50e-02    5.99e-02    1.2e-07
3132000      2.92e-02    2.32e-03      1.31e-03    3.89e-04      2.64e-02    6.86e-04    1.2e-07
3133000      5.71e-02    2.03e-02      4.77e-04    3.62e-04      5.32e-02    1.91e-02    1.2e-07
3134000      4.76e-02    1.16e-01      5.70e-04    3.66e-03      4.44e-02    1.08e-01    1.2e-07
3135000      8.52e-02    1.40e-01      6.52e-04    2.19e-03      7.99e-02    1.32e-01    1.2e-07
3136000      7.57e-03    2.48e-02      2.13e-04    2.04e-04      6.74e-03    2.34e-02    1.2e-07
3137000      6.19e-02    4.60e-03      7.38e-04    7.71e-04      5.79e-02    1.37e-03    1.2e-07
3138000      3.42e-02    1.64e-02      4.36e-04    3.36e-05      3.15e-02    1.55e-02    1.2e-07
3139000      5.95e-02    7.27e-02      1.33e-03    1.34e-04      5.52e-02    6.87e-02    1.2e-07
3140000      7.30e-03    1.19e-01      1.39e-04    1.60e-03      6.81e-03    1.12e-01    1.2e-07
3141000      1.38e-02    1.40e-02      2.56e-04    2.94e-04      1.29e-02    1.31e-02    1.2e-07
3142000      1.89e-02    1.27e-03      5.07e-04    3.79e-05      1.75e-02    1.18e-03    1.2e-07
3143000      1.23e-02    1.17e-01      3.24e-04    7.29e-04      1.04e-02    1.11e-01    1.2e-07
3144000      3.81e-02    2.18e-02      4.62e-04    2.14e-05      3.59e-02    2.06e-02    1.2e-07
3145000      2.99e-02    9.80e-03      4.01e-04    1.62e-04      2.76e-02    9.23e-03    1.2e-07
3146000      8.76e-02    4.02e-02      1.62e-03    6.50e-04      8.25e-02    3.79e-02    1.2e-07
3147000      1.01e-01    1.84e-02      2.07e-03    1.49e-04      9.51e-02    1.74e-02    1.2e-07
3148000      5.94e-02    5.00e-02      1.17e-03    1.02e-04      5.52e-02    4.73e-02    1.2e-07
3149000      1.74e-02    2.92e-03      5.40e-04    4.64e-04      1.55e-02    1.21e-03    1.2e-07
3150000      6.10e-02    1.17e-02      1.49e-03    8.07e-04      5.72e-02    1.02e-02    1.2e-07
3151000      4.56e-02    3.72e-03      4.09e-04    4.99e-04      4.23e-02    2.29e-03    1.2e-07
3152000      6.82e-02    4.04e-03      8.44e-04    6.86e-04      6.43e-02    1.07e-03    1.2e-07
3153000      4.61e-02    1.69e-01      7.56e-04    2.99e-03      4.28e-02    1.59e-01    1.2e-07
3154000      1.20e-01    9.31e-02      1.81e-03    2.11e-04      1.13e-01    8.81e-02    1.2e-07
3155000      5.15e-03    3.96e-03      3.87e-04    3.18e-04      3.29e-03    3.34e-03    1.1e-07
3156000      1.07e-01    4.91e-02      1.18e-03    4.14e-04      1.00e-01    4.64e-02    1.1e-07
3157000      1.28e-02    1.10e-02      1.97e-04    1.38e-04      1.19e-02    1.04e-02    1.1e-07
3158000      5.16e-02    2.43e-02      9.15e-04    4.09e-04      4.83e-02    2.30e-02    1.1e-07
3159000      1.47e-02    4.46e-02      3.02e-04    6.80e-04      1.35e-02    4.21e-02    1.1e-07
3160000      1.55e-01    2.96e-04      1.79e-03    3.76e-05      1.46e-01    1.96e-04    1.1e-07
3161000      1.08e-01    1.91e-03      2.46e-03    2.94e-04      1.02e-01    8.82e-04    1.1e-07
3162000      6.63e-02    9.74e-02      1.63e-03    1.61e-03      6.20e-02    9.20e-02    1.1e-07
3163000      3.50e-02    3.66e-03      5.04e-04    6.20e-04      3.21e-02    1.00e-03    1.1e-07
3164000      6.72e-02    2.42e-03      2.38e-03    4.25e-04      6.24e-02    2.98e-04    1.1e-07
3165000      9.10e-03    3.31e-03      1.33e-04    3.52e-04      8.55e-03    2.51e-03    1.1e-07
3166000      8.45e-02    2.05e-02      7.20e-04    3.16e-04      7.98e-02    1.93e-02    1.1e-07
3167000      3.25e-02    3.55e-03      5.30e-04    5.72e-04      3.07e-02    1.37e-03    1.1e-07
3168000      4.41e-03    1.97e-02      9.43e-05    2.90e-04      4.15e-03    1.86e-02    1.1e-07
3169000      6.02e-02    1.69e-02      1.55e-03    2.79e-04      5.63e-02    1.60e-02    1.1e-07
3170000      9.72e-02    1.27e-01      1.32e-03    1.32e-04      9.12e-02    1.21e-01    1.1e-07
3171000      5.45e-02    2.97e-03      7.91e-04    3.23e-04      5.12e-02    2.22e-03    1.1e-07
3172000      8.19e-02    1.82e-02      1.27e-03    1.13e-04      7.74e-02    1.73e-02    1.1e-07
3173000      1.52e-02    2.44e-03      1.21e-04    4.14e-04      1.44e-02    6.41e-04    1.1e-07
3174000      4.86e-02    1.28e-01      1.54e-03    2.25e-03      4.54e-02    1.21e-01    1.1e-07
3175000      3.75e-02    1.01e-02      4.36e-04    2.84e-04      3.50e-02    9.51e-03    1.1e-07
3176000      3.15e-02    5.76e-02      7.73e-04    4.22e-05      2.83e-02    5.47e-02    1.1e-07
3177000      2.99e-02    8.33e-02      7.52e-04    1.11e-03      2.77e-02    7.90e-02    1.1e-07
3178000      4.20e-02    7.66e-03      4.21e-04    2.55e-04      3.98e-02    7.15e-03    1.1e-07
3179000      6.69e-02    1.28e-01      1.54e-03    3.76e-03      6.30e-02    1.20e-01    1.1e-07
3180000      5.72e-02    1.04e-02      9.76e-04    2.00e-04      5.41e-02    9.84e-03    1.1e-07
3181000      7.02e-02    1.16e-01      1.23e-03    2.26e-04      6.53e-02    1.10e-01    1.1e-07
3182000      3.07e-02    1.82e-02      4.35e-04    9.00e-06      2.91e-02    1.73e-02    1.1e-07
3183000      7.02e-02    2.11e-02      4.59e-04    2.46e-04      6.67e-02    2.00e-02    1.1e-07
3184000      6.57e-02    1.01e-01      1.81e-03    3.87e-04      6.18e-02    9.61e-02    1.1e-07
3185000      4.68e-02    6.17e-02      2.25e-04    1.14e-03      4.43e-02    5.84e-02    1.0e-07
3186000      1.02e-01    1.20e-01      1.20e-03    8.81e-04      9.65e-02    1.14e-01    1.0e-07
3187000      4.71e-02    4.79e-03      1.19e-03    6.45e-04      4.41e-02    2.95e-03    1.0e-07
3188000      4.57e-02    1.23e-01      9.19e-05    6.47e-04      4.35e-02    1.17e-01    1.0e-07
3189000      1.07e-01    1.23e-02      2.18e-03    1.23e-04      1.01e-01    1.17e-02    1.0e-07
3190000      8.63e-02    7.47e-02      9.38e-04    1.73e-03      8.20e-02    7.06e-02    1.0e-07
3191000      3.84e-02    3.04e-03      7.36e-04    5.36e-04      3.56e-02    2.46e-04    1.0e-07
3192000      6.74e-02    9.66e-03      1.86e-04    3.11e-04      6.41e-02    9.04e-03    1.0e-07
3193000      2.39e-02    6.18e-02      6.29e-04    1.54e-03      2.20e-02    5.82e-02    1.0e-07
3194000      1.16e-01    2.28e-02      1.52e-03    1.60e-04      1.10e-01    2.17e-02    1.0e-07
3195000      6.67e-03    5.58e-02      1.47e-04    1.25e-04      6.21e-03    5.31e-02    1.0e-07
3196000      2.76e-02    8.84e-02      4.32e-04    2.33e-03      2.47e-02    8.33e-02    1.0e-07
3197000      2.69e-03    7.30e-04      2.59e-04    1.23e-04      2.08e-03    2.09e-04    1.0e-07
3198000      1.19e-01    2.01e-02      2.63e-03    3.12e-04      1.12e-01    1.91e-02    1.0e-07
3199000      6.53e-02    2.07e-03      9.13e-04    3.37e-04      6.20e-02    7.61e-04    1.0e-07
3200000      4.95e-02    2.80e-02      1.05e-03    8.24e-06      4.68e-02    2.67e-02    1.0e-07
3201000      1.15e-02    9.30e-02      2.21e-04    1.73e-03      1.08e-02    8.82e-02    1.0e-07
3202000      2.39e-02    8.91e-03      4.73e-04    6.68e-04      2.26e-02    7.69e-03    1.0e-07
3203000      8.38e-02    2.92e-02      5.40e-04    2.00e-04      7.99e-02    2.78e-02    1.0e-07
3204000      1.96e-02    1.45e-02      3.87e-04    4.25e-04      1.81e-02    1.36e-02    1.0e-07
3205000      1.57e-02    4.34e-02      2.02e-04    2.46e-04      1.49e-02    4.14e-02    9.9e-08
3206000      5.47e-02    6.33e-03      6.41e-04    1.76e-04      5.20e-02    5.97e-03    9.9e-08
3207000      7.80e-02    1.04e-02      1.75e-03    1.49e-04      7.37e-02    9.84e-03    9.9e-08
3208000      2.26e-02    1.27e-01      3.46e-04    1.88e-03      2.10e-02    1.21e-01    9.9e-08
3209000      1.07e-01    1.33e-01      1.01e-03    4.02e-04      1.02e-01    1.27e-01    9.9e-08
3210000      1.04e-02    7.80e-02      4.34e-04    6.44e-04      8.88e-03    7.44e-02    9.7e-08
3211000      1.14e-01    1.04e-01      1.40e-03    1.67e-03      1.08e-01    9.88e-02    9.7e-08
3212000      5.55e-02    1.28e-01      2.87e-04    2.13e-03      5.28e-02    1.22e-01    9.7e-08
3213000      4.21e-02    3.16e-02      3.45e-04    4.14e-04      4.00e-02    3.01e-02    9.7e-08
3214000      7.30e-03    9.72e-02      3.88e-05    2.05e-04      6.95e-03    9.28e-02    9.7e-08
3215000      4.25e-02    1.02e-01      6.65e-04    1.04e-03      4.04e-02    9.71e-02    9.6e-08
3216000      1.05e-01    1.25e-02      1.47e-03    7.31e-05      1.00e-01    1.19e-02    9.6e-08
3217000      5.31e-02    5.07e-03      1.11e-03    3.35e-04      5.03e-02    4.49e-03    9.6e-08
3218000      7.48e-03    1.37e-02      3.77e-04    1.24e-04      5.90e-03    1.31e-02    9.6e-08
3219000      8.81e-02    4.43e-02      4.10e-04    4.13e-04      8.41e-02    4.22e-02    9.6e-08
3220000      3.11e-02    1.81e-02      2.20e-04    1.44e-04      2.97e-02    1.73e-02    9.4e-08
3221000      2.20e-01    1.68e-02      1.62e-03    4.41e-04      2.10e-01    1.58e-02    9.4e-08
3222000      4.62e-02    9.45e-02      3.47e-04    2.53e-04      4.35e-02    9.04e-02    9.4e-08
3223000      1.29e-01    2.61e-02      1.14e-03    1.84e-04      1.23e-01    2.49e-02    9.4e-08
3224000      5.05e-02    3.15e-02      1.34e-04    4.97e-04      4.82e-02    3.00e-02    9.4e-08
3225000      9.40e-02    3.59e-03      5.83e-04    6.32e-04      8.98e-02    3.59e-04    9.3e-08
3226000      7.84e-02    7.25e-03      1.63e-03    9.61e-04      7.44e-02    4.59e-03    9.3e-08
3227000      1.90e-02    1.66e-03      6.85e-04    1.46e-04      1.74e-02    1.37e-03    9.3e-08
3228000      1.69e-02    6.45e-02      3.58e-04    1.58e-03      1.52e-02    6.11e-02    9.3e-08
3229000      4.20e-02    2.41e-02      1.04e-03    4.75e-05      3.98e-02    2.30e-02    9.3e-08
3230000      3.32e-02    2.28e-03      9.14e-04    1.15e-04      3.12e-02    2.09e-03    9.2e-08
3231000      1.62e-02    5.87e-02      1.63e-04    1.29e-03      1.55e-02    5.57e-02    9.2e-08
3232000      1.46e-02    1.47e-01      2.26e-04    2.18e-03      1.37e-02    1.40e-01    9.2e-08
3233000      4.80e-02    2.36e-03      1.12e-03    3.59e-04      4.54e-02    1.15e-03    9.2e-08
3234000      9.38e-02    4.85e-03      1.19e-03    6.91e-04      8.85e-02    2.76e-03    9.2e-08
3235000      1.01e-01    2.86e-03      1.02e-03    3.13e-04      9.62e-02    2.16e-03    9.0e-08
3236000      6.76e-02    2.03e-02      1.39e-03    3.65e-05      6.28e-02    1.94e-02    9.0e-08
3237000      3.97e-02    2.03e-03      6.46e-04    3.35e-04      3.68e-02    7.05e-04    9.0e-08
3238000      3.59e-02    2.58e-03      4.37e-04    4.25e-04      3.35e-02    8.97e-04    9.0e-08
3239000      1.05e-01    6.40e-02      2.17e-03    1.17e-03      9.98e-02    6.10e-02    9.0e-08
3240000      1.24e-01    6.41e-02      6.16e-04    1.45e-04      1.19e-01    6.14e-02    8.9e-08
3241000      6.24e-03    1.32e-01      4.54e-04    2.66e-03      4.52e-03    1.26e-01    8.9e-08
3242000      4.49e-02    9.86e-02      6.28e-04    1.85e-03      4.28e-02    9.40e-02    8.9e-08
3243000      7.24e-02    4.39e-02      7.71e-04    3.80e-04      6.92e-02    4.20e-02    8.9e-08
3244000      7.59e-03    1.12e-02      2.31e-04    7.20e-05      6.85e-03    1.07e-02    8.9e-08
3245000      1.64e-01    1.07e-03      2.30e-03    1.80e-04      1.56e-01    3.15e-04    8.8e-08
3246000      7.15e-02    3.78e-03      8.29e-04    6.07e-04      6.84e-02    1.51e-03    8.8e-08
3247000      7.00e-02    1.32e-03      1.03e-04    1.87e-04      6.71e-02    7.61e-04    8.8e-08
3248000      7.28e-03    4.82e-02      3.98e-04    5.43e-06      5.97e-03    4.62e-02    8.8e-08
3249000      1.10e-02    1.06e-02      2.80e-04    3.98e-04      9.99e-03    9.96e-03    8.8e-08
3250000      5.71e-02    2.73e-03      2.83e-04    2.63e-04      5.46e-02    2.20e-03    8.7e-08
3251000      4.28e-02    1.27e-02      5.84e-04    3.34e-05      4.01e-02    1.22e-02    8.7e-08
3252000      7.90e-02    1.54e-01      7.35e-04    2.81e-03      7.52e-02    1.47e-01    8.7e-08
3253000      1.07e-01    9.99e-02      1.69e-03    1.65e-03      1.02e-01    9.54e-02    8.7e-08
3254000      3.27e-02    1.00e-02      2.43e-04    6.33e-04      3.12e-02    8.99e-03    8.7e-08
3255000      3.17e-02    6.84e-03      6.31e-04    1.27e-04      2.98e-02    6.53e-03    8.5e-08
3256000      5.73e-02    1.54e-02      9.41e-04    1.64e-04      5.35e-02    1.48e-02    8.5e-08
3257000      3.75e-02    7.14e-03      7.17e-04    2.25e-04      3.45e-02    6.74e-03    8.5e-08
3258000      6.87e-02    6.85e-02      6.43e-04    5.48e-04      6.56e-02    6.57e-02    8.5e-08
3259000      6.49e-02    1.46e-01      5.15e-04    9.70e-04      6.16e-02    1.40e-01    8.5e-08
3260000      4.18e-02    5.09e-02      9.74e-04    1.06e-03      3.97e-02    4.86e-02    8.4e-08
3261000      3.48e-02    4.15e-03      4.57e-04    4.62e-04      3.29e-02    3.10e-03    8.4e-08
3262000      1.49e-02    1.78e-03      3.95e-04    2.32e-04      1.36e-02    1.16e-03    8.4e-08
3263000      8.37e-02    5.72e-02      9.36e-04    3.04e-04      8.02e-02    5.50e-02    8.4e-08
3264000      8.32e-02    1.50e-01      1.58e-03    2.20e-03      7.94e-02    1.44e-01    8.4e-08
3265000      6.19e-02    1.16e-01      1.16e-03    2.05e-03      5.89e-02    1.11e-01    8.3e-08
3266000      3.72e-02    3.37e-04      5.92e-04    4.41e-05      3.43e-02    2.18e-04    8.3e-08
3267000      1.18e-01    2.55e-03      1.08e-03    1.87e-04      1.13e-01    2.23e-03    8.3e-08
3268000      5.09e-02    2.29e-02      6.23e-04    1.74e-04      4.88e-02    2.20e-02    8.3e-08
3269000      5.44e-02    9.12e-03      5.71e-04    2.26e-04      5.19e-02    8.68e-03    8.3e-08
3270000      4.47e-02    4.37e-03      1.46e-03    2.84e-04      4.19e-02    3.91e-03    8.2e-08
3271000      3.32e-02    6.03e-02      4.35e-04    3.96e-04      3.18e-02    5.80e-02    8.2e-08
3272000      1.11e-01    1.30e-01      1.27e-03    1.32e-03      1.07e-01    1.24e-01    8.2e-08
3273000      1.02e-01    5.58e-03      6.01e-04    2.12e-04      9.79e-02    5.24e-03    8.2e-08
3274000      6.16e-02    8.39e-02      7.18e-04    1.07e-03      5.79e-02    8.05e-02    8.2e-08
3275000      1.26e-02    6.32e-02      4.73e-04    3.15e-05      1.09e-02    6.08e-02    8.1e-08
3276000      6.79e-02    1.59e-01      5.47e-04    2.84e-03      6.53e-02    1.53e-01    8.1e-08
3277000      6.71e-02    1.53e-03      1.59e-03    1.21e-04      6.40e-02    1.32e-03    8.1e-08
3278000      6.58e-02    6.04e-03      1.16e-03    5.32e-04      6.30e-02    5.04e-03    8.1e-08
3279000      8.96e-02    1.33e-03      1.59e-03    2.21e-04      8.57e-02    4.43e-04    8.1e-08
3280000      4.70e-02    1.28e-01      9.66e-04    1.08e-03      4.48e-02    1.23e-01    7.9e-08
3281000      9.28e-02    4.25e-03      4.67e-04    3.20e-04      8.89e-02    3.70e-03    7.9e-08
3282000      4.68e-02    1.08e-02      7.02e-04    1.30e-04      4.43e-02    1.03e-02    7.9e-08
3283000      5.22e-03    1.04e-03      1.63e-04    1.20e-04      4.83e-03    7.62e-04    7.9e-08
3284000      5.82e-03    1.36e-01      3.45e-04    2.64e-03      4.83e-03    1.30e-01    7.9e-08
3285000      1.10e-01    6.44e-03      2.60e-03    1.00e-03      1.04e-01    2.92e-03    7.8e-08
3286000      5.59e-02    4.63e-03      2.70e-04    8.15e-04      5.37e-02    4.01e-04    7.8e-08
3287000      1.02e-01    1.25e-03      8.76e-04    1.68e-04      9.81e-02    7.80e-04    7.8e-08
3288000      8.31e-02    2.70e-03      2.75e-03    3.61e-04      7.86e-02    1.69e-03    7.8e-08
3289000      6.13e-02    2.14e-02      4.87e-04    1.72e-04      5.90e-02    2.06e-02    7.8e-08
3290000      1.15e-02    7.48e-02      4.81e-04    1.17e-03      1.02e-02    7.18e-02    7.7e-08
3291000      7.33e-03    1.30e-02      3.05e-04    1.98e-04      6.00e-03    1.25e-02    7.7e-08
3292000      5.06e-02    1.13e-01      4.52e-04    1.47e-03      4.86e-02    1.09e-01    7.7e-08
3293000      1.12e-01    7.82e-02      1.31e-03    3.23e-03      1.08e-01    7.34e-02    7.7e-08
3294000      3.24e-02    3.28e-02      3.05e-04    4.36e-04      3.11e-02    3.15e-02    7.7e-08
3295000      3.13e-02    3.36e-02      3.17e-04    3.56e-04      3.01e-02    3.23e-02    7.6e-08
3296000      6.35e-03    1.46e-03      1.20e-04    1.40e-04      6.08e-03    1.18e-03    7.6e-08
3297000      2.00e-02    1.50e-01      4.95e-04    1.12e-03      1.89e-02    1.44e-01    7.6e-08
3298000      1.15e-02    7.57e-03      4.93e-04    3.94e-04      9.98e-03    6.98e-03    7.6e-08
3299000      3.79e-02    9.59e-02      4.78e-04    1.71e-03      3.64e-02    9.20e-02    7.6e-08
3300000      8.04e-02    7.29e-03      1.98e-03    2.02e-04      7.65e-02    6.95e-03    7.5e-08
3301000      4.53e-02    6.91e-03      1.09e-03    2.16e-04      4.29e-02    6.56e-03    7.5e-08
3302000      7.84e-02    7.56e-04      1.25e-03    6.75e-05      7.50e-02    6.29e-04    7.5e-08
3303000      2.19e-02    1.23e-01      2.41e-04    1.51e-03      2.11e-02    1.18e-01    7.5e-08
3304000      4.67e-03    1.81e-02      1.83e-04    2.48e-04      4.21e-03    1.74e-02    7.5e-08
3305000      6.22e-02    2.15e-03      1.37e-03    6.34e-05      5.84e-02    2.04e-03    7.4e-08
3306000      2.54e-02    2.23e-03      2.76e-04    3.66e-04      2.45e-02    7.91e-04    7.4e-08
3307000      5.79e-02    7.15e-03      6.03e-04    3.47e-04      5.58e-02    6.64e-03    7.4e-08
3308000      8.88e-02    7.34e-02      2.05e-03    1.91e-03      8.46e-02    7.01e-02    7.4e-08
3309000      5.57e-02    3.35e-02      7.69e-04    3.39e-04      5.35e-02    3.22e-02    7.4e-08
3310000      6.58e-02    5.02e-03      8.53e-04    7.56e-04      6.34e-02    2.54e-03    7.3e-08
3311000      1.98e-02    5.19e-02      6.92e-04    1.99e-04      1.82e-02    5.01e-02    7.3e-08
3312000      3.35e-02    2.59e-03      9.11e-04    4.43e-04      3.19e-02    6.46e-04    7.3e-08
3313000      1.13e-02    4.72e-02      4.54e-04    7.56e-04      9.27e-03    4.54e-02    7.3e-08
3314000      7.02e-02    5.05e-02      4.60e-04    9.48e-04      6.77e-02    4.85e-02    7.3e-08
3315000      1.81e-02    1.26e-02      2.79e-04    4.63e-05      1.72e-02    1.21e-02    7.2e-08
3316000      3.36e-02    1.03e-01      7.30e-04    1.30e-03      3.15e-02    9.91e-02    7.2e-08
3317000      2.25e-02    8.64e-02      2.25e-04    2.61e-04      2.13e-02    8.35e-02    7.2e-08
3318000      4.22e-02    5.36e-02      5.26e-04    1.09e-03      4.03e-02    5.14e-02    7.2e-08
3319000      8.03e-02    5.37e-02      1.84e-03    1.49e-05      7.69e-02    5.18e-02    7.2e-08
3320000      8.60e-02    1.52e-02      2.31e-03    1.17e-04      8.20e-02    1.46e-02    7.1e-08
3321000      4.46e-02    1.18e-03      8.51e-04    1.45e-04      4.27e-02    8.22e-04    7.1e-08
3322000      3.38e-02    1.22e-03      2.20e-04    2.08e-04      3.26e-02    3.13e-04    7.1e-08
3323000      1.10e-01    5.79e-02      3.40e-03    9.94e-04      1.04e-01    5.57e-02    7.1e-08
3324000      3.66e-02    7.09e-03      1.99e-04    8.92e-04      3.50e-02    4.82e-03    7.1e-08
3325000      6.81e-02    9.08e-03      2.56e-04    2.65e-04      6.59e-02    8.66e-03    7.0e-08
3326000      9.84e-02    1.09e-02      4.36e-04    1.44e-04      9.51e-02    1.05e-02    7.0e-08
3327000      2.17e-02    1.60e-02      5.99e-05    7.13e-05      2.09e-02    1.55e-02    7.0e-08
3328000      1.09e-01    4.69e-02      2.55e-03    2.53e-04      1.04e-01    4.53e-02    7.0e-08
3329000      4.72e-03    7.79e-03      2.36e-04    1.88e-04      4.11e-03    7.46e-03    7.0e-08
3330000      8.96e-02    1.23e-02      1.36e-03    4.71e-04      8.63e-02    1.16e-02    6.9e-08
3331000      5.69e-02    1.25e-01      9.44e-04    3.11e-03      5.46e-02    1.20e-01    6.9e-08
3332000      5.26e-02    7.90e-03      4.24e-04    3.15e-05      5.08e-02    7.64e-03    6.9e-08
3333000      7.59e-02    1.19e-03      5.12e-04    1.97e-04      7.33e-02    4.18e-04    6.9e-08
3334000      4.63e-02    9.06e-04      7.15e-04    1.21e-04      4.45e-02    5.72e-04    6.9e-08
3335000      5.29e-02    1.17e-01      3.67e-04    2.84e-03      5.11e-02    1.13e-01    6.8e-08
3336000      8.08e-03    1.20e-01      4.00e-04    2.58e-03      6.94e-03    1.15e-01    6.8e-08
3337000      4.42e-02    1.28e-01      7.97e-04    8.96e-04      4.25e-02    1.24e-01    6.8e-08
3338000      3.33e-02    1.83e-02      6.42e-04    6.76e-04      3.19e-02    1.73e-02    6.8e-08
3339000      3.83e-02    1.74e-01      4.85e-04    2.40e-03      3.60e-02    1.68e-01    6.8e-08
3340000      6.24e-02    1.14e-02      1.01e-03    9.08e-05      6.01e-02    1.11e-02    6.7e-08
3341000      9.80e-02    2.31e-02      2.81e-03    1.65e-04      9.35e-02    2.24e-02    6.7e-08
3342000      7.35e-02    4.67e-03      2.08e-03    1.39e-05      7.01e-02    4.53e-03    6.7e-08
