# Time-averaged data for fix 5
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6]
767000 1529.56 -19113.8 8064.36 1944.7 -14421.9 7973.53
768000 1309.99 -16928.6 7958.84 1659.65 -12899.9 7912.63
769000 -927.393 -16569.6 7727.15 -265.297 -12807.2 7708.48
770000 -2147.55 -16188.4 7832.55 -1329.15 -12399.4 7832.72
771000 -3142.47 -11296.6 8067.26 -2578.56 -6925.81 8063.6
772000 -5291.81 -10948.3 7857.65 -4942.31 -6534.67 7877.69
773000 -5944.9 -11638.4 7963.55 -5685.21 -7187.03 7885.66
774000 -4855.82 -9930.48 7553.13 -4854.86 -5495.12 7498.04
775000 -5825.4 -4924.19 7335.58 -6200.93 -805.13 7298.04
776000 -8211.97 -2833.35 7104.81 -9266.54 1717.28 7055.71
777000 -7932.65 79.2683 7062.44 -8813.3 4461.98 6995.67
778000 -9780.75 151.918 6591.96 -10603.3 4105.68 6502.98
779000 -9519.18 2427.7 6247.21 -10451.8 5831.44 6195.09
780000 -5588.48 3351.43 6332.84 -5953.7 6815.93 6338.67
781000 -5288.43 2005.37 6511.07 -5434.63 5650.25 6520.71
782000 -4327.74 -914.378 6649.39 -4200.7 3036.37 6638.51
783000 -4140.17 -566.593 6405.71 -3891.62 3273.9 6403.45
784000 -3120.39 -675.648 6401.43 -2673.54 3166.36 6344.49
785000 -5705.82 -4864.21 5870.88 -4852.09 -1240.63 5839.72
786000 -7520.65 -5165.74 5752.36 -6906.7 -1260.37 5763.96
787000 -6842.52 -3448.48 5742.36 -6065.57 990.854 5696.06
788000 -8817.2 -1545.43 5254.57 -8202.03 2721.45 5228.41
789000 -11132.2 617.901 4889.11 -11025.7 4158.06 4830.04
790000 -12254.6 1995.68 4956.22 -12031.4 5246.29 4881.86
791000 -13417.8 2355.82 4664.97 -12989.7 5605.52 4650.87
792000 -13478.1 3667.97 4075.01 -13448.5 7938.98 4064.78
793000 -12448.2 75.3627 3217.53 -12478.9 4704.18 3157.36
794000 -10326.3 63.594 3358.75 -9978.92 4861.62 3356.52
795000 -10445.8 -1292.64 3369.14 -9827.09 3260.7 3382.65
796000 -10234.7 2617.21 4007.38 -9338.17 7050.6 3957.74
797000 -8462.44 6292.38 3677.37 -7347.29 10633.2 3682.13
798000 -6701.4 7727.85 3374.69 -6162.18 12201.7 3347.82
799000 -7998.38 8861.66 3754.68 -7364.98 12738.7 3759.87
800000 -5981.81 9152.11 3902.82 -5487.97 12989.2 3889.24
801000 -1940.76 7993.45 3801.09 -1301.05 11823.8 3754.66
802000 1094.81 8256.62 4316.29 1571.78 12167.2 4248.56
803000 3497.91 5781.44 3409.05 3389.28 9501.09 3366.43
804000 5051.66 3529.13 2506.21 4516.61 7899.66 2469.13
805000 6266.05 4720.62 2441.92 5959.45 8885.41 2430.85
806000 5294.84 1899.02 3056.05 5169.29 6374.18 3050.66
807000 8918.03 -2210.65 2908.7 8889.28 2002.4 2883.6
808000 10272.7 -669.257 2681.22 10440.9 3261.76 2692.85
809000 10876.3 3152.6 2691.47 10919.6 7276.02 2699.75
810000 12814 4279.86 3136.39 12463.7 8990.92 3149.89
811000 8928.84 652.647 2990.69 9113.77 5191.14 2966.94
812000 5353.51 -1227.66 3158.35 5387.62 3630.4 3138.11
813000 3840.56 1.56137 3498.49 4109.75 5070.56 3464.81
814000 5020.8 1821.11 3210.25 5019.55 6619.12 3213.79
815000 6044.23 1487.71 3108.77 5831.39 5870.81 3146.03
816000 5918.26 1798.47 4066.73 5942.77 5646.95 4069.22
817000 8839.59 849.203 4376.52 8924.51 4697.9 4344.57
818000 9256.31 84.699 4316.97 9351.1 3721.61 4248.44
819000 9797.81 4262.19 3798.94 9592.36 7834.15 3759.57
820000 12269.9 4090.41 3528.07 11972.1 8073.09 3537.49
821000 13872.4 2821.9 4283.77 13672.8 6609.84 4256.36
822000 14438.6 -1380.24 3886.15 14477.5 2733.39 3827.66
823000 13566 966.274 4261.59 13881.9 5395.07 4215.99
824000 12417.4 478.282 4415.09 12694.1 5178.61 4386.32
825000 12319.2 -29.7855 3741.95 12301.6 4078.34 3723.21
826000 10515.5 -2345.73 3765.38 10838.2 1780.68 3723.51
827000 11023.4 -3197.05 4430.37 11370.1 1377.52 4402.45
828000 9190.94 -588.781 4072.46 9979.68 3749.72 4120.64
829000 7871.49 1907.73 4708.52 8620 6628.92 4669.14
830000 9432.43 2932.24 5142.76 10505.5 6941.71 5106.89
831000 10792.7 879.73 4320.32 12183.2 4873.74 4275.03
832000 6473.33 2571.49 3512.52 7727.74 6860.25 3473.16
833000 2433.08 2844.7 3664.24 3558.93 6850.04 3623.44
834000 -262.539 -381.395 3235.81 947.494 3594.27 3208.65
835000 -1074.94 -2932.89 3200.27 -40.1725 1551.32 3176.4
836000 -691.618 -2452.28 3433.54 209.536 1947.02 3410.03
837000 -1796.84 -1351.65 4157.66 -1108.13 2721.86 4089.67
838000 -853.318 -420.072 3885.73 -838.727 3464.52 3823.47
839000 -3884.71 1105.43 3565.15 -3561.34 4484.98 3521.45
840000 -5621.45 1554.63 3512 -5188.84 5710.07 3560.13
841000 -8564.85 1383.49 3392.43 -8346.3 6193.87 3401.02
842000 -8197.94 821.257 3095.87 -8601.42 5804.5 3011.19
843000 -4173.12 463.994 3444.68 -4391.84 5494.59 3434.71
844000 -1574.09 -2460.8 3326.87 -1780.49 2060.74 3322.14
845000 -2518.61 -3120.83 2757.79 -2841.65 1429.42 2768.73
846000 -4232.7 -4263.43 2702.69 -4428.18 166.497 2676.87
847000 -4425.17 -7642.72 2570.68 -4576.37 -3097.67 2514.21
848000 -6503.67 -7836.86 1607.04 -6730.07 -3704.04 1605.61
849000 -7760.8 -7603.65 919.085 -8036.18 -3857.52 927.504
850000 -9341.35 -7923.82 944.077 -9502.84 -4147.1 951.95
851000 -13463.5 -9902.15 1227.63 -13512 -5324.87 1217.21
852000 -15335.3 -8934.39 724.263 -15397.4 -4253.98 759.96
853000 -16031.2 -9597.55 969.098 -15407 -4714.47 911.302
854000 -13644.8 -6413.39 1223.05 -13195.5 -1494.15 1192.55
855000 -11897.2 -6748.71 1258.64 -11455.8 -2093.04 1241.1
856000 -12632.8 -8300.08 1794.9 -12049.2 -3302.32 1813.31
857000 -11493.6 -6046.04 1721.81 -10742.5 -1732.64 1715.88
858000 -11098.3 -8489.47 1252.67 -9995.86 -4383.09 1215.17
859000 -11021.2 -10301.2 1156.33 -10152.1 -6067.43 1165.59
860000 -6498.29 -11381.4 751.77 -6020.7 -6927 777.135
861000 -6740.66 -12899.5 600.116 -7061.08 -9103.07 573.623
862000 -8531.53 -12888.5 706.069 -9092.12 -8760.21 699.108
863000 -7334.03 -10591.6 379.799 -7725.82 -6310.28 433.517
864000 -1204.52 -14832.3 267.157 -1562.2 -10638.3 242.59
865000 -376.065 -13121.7 785.885 -750.269 -8905.49 718.349
866000 1415.46 -11114.7 898.88 1358.94 -6896.65 890.517
867000 559.624 -11215.9 1300.24 487.136 -7081.29 1253.22
868000 -220.934 -9906.13 2024.72 -233.704 -5413.66 1974.01
869000 -2950.39 -8365.12 2377.91 -3111.51 -4128.12 2333.42
870000 -2103.84 -5207.77 1910.24 -2035.03 -605.27 1904.52
871000 -858.326 -3221.64 1640.73 -933.185 1578.42 1663.41
872000 1736.44 -3204.75 2254.62 1829.14 2077.18 2252.77
873000 5180.18 -6208 2447.19 5289.43 -390.612 2434.7
874000 4021.81 -8509.16 2244.61 3677.41 -3464.83 2241.03
875000 137.987 -6931.56 2225.48 -84.8249 -2284.84 2158.96
876000 384.915 -5319.58 2056.81 8.28194 -719.161 2094.74
877000 -146.66 -5766.91 2362.55 -380.462 -653.261 2376.34
878000 34.4388 -2338.19 2597.67 -160.893 2321.52 2585.7
879000 1184.97 1483.68 3402.96 1102.29 5849.72 3324.27
880000 3869.42 -2121.63 2667.73 3872.29 2363.05 2637.94
881000 5363.57 -4305.17 1982.71 5341.31 37.4362 1979.29
882000 8917.86 -5766.08 1122.52 9084.27 -1298.16 1107.31
883000 11828 -6382.19 407.56 12551.4 -2188.23 381.107
884000 12319.5 -6782.31 -306.485 12851.4 -2770.14 -339.208
885000 10148.7 -3925.36 -381.583 10378.3 -106.233 -402.871
886000 7312.7 -3223.07 356.034 7891.14 806.181 325.961
887000 8251.24 -3742.95 -21.3473 8916.03 438.578 -3.74849
888000 8983.57 -572.784 364.377 9085.55 3397.44 347.745
889000 7542.22 2104.42 580.265 7545.87 6494.54 581.984
890000 8649.26 1922.1 408.578 8314.61 6002.17 415.237
891000 5672.3 2353 878.585 5382.5 6478.25 867.688
892000 4468.7 4451.86 845.879 4036.79 8542.02 829.249
893000 6936.28 2855.27 1639.45 6249.09 6937.06 1699.61
894000 7180.64 1218.59 2193.04 6588.81 5620.3 2141.91
895000 3653.51 -283.455 1854.28 3534.68 4774.96 1826.42
896000 1829.46 -16.1413 1517.74 1589.17 4979.32 1561.48
897000 129.979 1902.69 1612.75 -374.421 6205.26 1606.94
898000 766.047 -1175.21 1895.94 497.269 2927.35 1920.76
899000 2673.06 -2366.29 2527.93 1927.41 1552.35 2588.45
900000 5154.11 -4189.72 2665.64 4472.86 177.553 2705.65
901000 5222.23 -5477.43 2643.04 4440.84 -913.805 2584.23
902000 2663.58 -1722.48 2931.9 1633.92 3226.93 2884.44
903000 2055.37 93.0249 3077.01 1239.28 5236.01 3087.15
904000 -445.824 -2297.09 2960.71 -1467.87 2946.27 2916.37
905000 -1277.77 -5313.66 2480.98 -1995.66 160.95 2460.15
906000 986.617 -5663.18 2558.95 424.357 177.797 2580.32
907000 2334.3 -8245.27 2736.33 1484.03 -2929.79 2685.02
908000 4125.56 -6126.63 3588.31 3057.45 -1108.78 3533.56
909000 4010.36 -3476.44 3525.3 2942.21 1861.53 3509.89
910000 2162.88 -1325.86 3800.19 1666.41 4449.76 3744.47
911000 -0.186524 -2214.02 3995.04 -160.59 3154.31 3974.46
912000 -3562.96 -3447.59 4657.78 -3804.93 1389.3 4598.02
913000 -4977.56 -3275.9 4912.04 -6136.48 1898.07 4851.55
914000 -8212.36 -2952.38 4591.69 -9219.28 2261.13 4559.97
915000 -9390.69 -3142.37 4910.9 -10382.4 1575.88 4872.63
916000 -7920.51 -3674.01 5341.87 -8577.71 993.812 5321.96
917000 -8049.68 -2001.27 4096.78 -8355.68 2573.87 4073.52
918000 -9166.1 -1769.76 4552.53 -9756.69 2833.8 4475.02
919000 -9759.81 -2545.83 4930.65 -10093.4 1717.25 4870.27
920000 -8223.76 -3517.3 5510.51 -8342.67 746.911 5498.65
921000 -7019.35 -8590.79 5228.52 -7089.03 -4553.74 5157.71
922000 -6123.91 -7164.63 5137.66 -6483.27 -3234.92 5145.35
923000 -5053.73 -2965.2 5077.99 -5183.24 1152.88 5098.2
924000 -5447.12 -4407.97 4940.18 -5449.79 -6.12016 4926.59
925000 -7622.02 -6335.75 3946.65 -7351.4 -1505.04 3980.52
926000 -8133 -7698.2 3750.93 -7774.78 -2695.92 3738.84
927000 -6788.07 -6617.72 3969.17 -6404.24 -1884.87 3972.22
928000 -5301.03 -9534.91 4101.02 -4886.16 -5035.57 4038.34
929000 -5272.38 -12999.5 3579.27 -4707.95 -7705 3516.53
930000 -6155.03 -12347.2 4112.43 -6000.16 -7082.48 4090.79
931000 -6931.45 -13031.2 4714.08 -6944.67 -8035.4 4671.97
932000 -6846.74 -13103.5 4592.02 -6984.56 -7994.42 4529.89
933000 -2479.62 -13875.8 3949.21 -2960.47 -9179.9 3896.24
934000 -1147.57 -15135.1 4051.25 -1494.91 -10346.2 3996.39
935000 -1562.42 -15645.9 3316.01 -2206.42 -10654.9 3311.22
936000 -458.875 -14600.4 3162.06 -722.527 -10043 3108.43
937000 -812.937 -13020.7 3131.56 -956.778 -8471.01 3094.17
938000 -1801.61 -12378.6 3145.98 -2408.15 -8037.24 3140.84
939000 -2312.91 -15517.8 3429.96 -3114.17 -11243.7 3411.07
940000 -1275.95 -15288 2904.42 -1867.94 -11563.6 2846.37
941000 846.22 -13458.3 2557.14 411.133 -9829.02 2524.16
942000 1316.42 -9213.4 2225.62 462.149 -5771.1 2212.47
943000 5683.26 -8367.21 2298.03 4746.86 -5374.27 2305.45
944000 9117.75 -11815.1 1982.65 8683.73 -8478.47 1948.49
945000 10902.5 -13197.9 2183.61 10950.3 -9343.25 2164
946000 13860.2 -16333.9 2935.92 13709 -12865.3 2919.65
947000 11637.6 -13178.3 3183.93 11478.8 -10180.7 3201.49
948000 12940.9 -13364.6 2876.14 12765.7 -10347.4 2839.06
949000 13934.8 -11877.1 3152.44 13867.5 -8479.57 3156.61
950000 13897 -11545.2 3353.95 13807.4 -7898.53 3364.84
951000 12357 -10319.6 2983.45 11736 -6677.22 3027.15
952000 10762.9 -9970.25 3204.99 10325.7 -5995.06 3204.89
953000 9453.8 -12217.3 3200.68 9477.18 -8101.43 3188.56
954000 9671.34 -12333 3359.45 9729.8 -8232 3308.08
955000 9650.14 -10586.5 3388.23 9537.13 -5740.94 3374.59
956000 10680 -10772.8 3241.54 11079.1 -6626.67 3238.87
957000 11340.2 -9242.42 2765.05 11545.1 -5524.32 2678.8
958000 11580.4 -9721.67 3221.01 11811.2 -6016.45 3150.83
959000 11445.2 -9709.01 3573.44 11904.8 -5326.21 3531.33
960000 11344.9 -7602.17 3564.29 10695.3 -3567.31 3562.01
961000 10783.6 -3455.87 3864.63 10318.7 771.796 3845.6
962000 11122.6 -3126.07 4359.84 11295.3 1439.58 4347.25
963000 10110.9 -922.276 4315.57 10098.7 3294.58 4323.89
964000 7710.14 -688.157 4043.49 7466.54 3101.41 4040.58
965000 5145.17 -1797.17 3755.05 5140.7 1908.99 3788.71
966000 5507.33 -3639.68 4284.42 5430.08 379.84 4257.08
967000 4639.7 -5571.27 4262.05 4805.91 -1606.02 4239.91
968000 3644.17 -4876.94 4623.22 4026.63 -702.909 4580.2
969000 2220.97 -4586.11 4581.96 2238.25 -158.155 4527.78
970000 3664.87 -3562.38 4428.47 3573.15 1059.21 4420.25
971000 1171.89 -6095.13 4074.4 1194.73 -1739.68 4055.01
972000 -1911.5 -8416.71 4255.63 -1409.82 -4011.33 4218.37
973000 -4195.59 -5489.55 4122.39 -3473.37 -1181.58 4058.81
974000 -4937.5 -6092.91 4476.76 -4990.45 -1371.24 4397.72
975000 -9055.5 -4146.22 4143.64 -9539.63 575.674 4086.17
976000 -12353.2 -604.038 3779.66 -13352.2 4002.45 3794.32
977000 -15300.2 -2502.1 4194.04 -15999.3 2404.42 4210.79
978000 -13554.5 -2268.19 4276.11 -14820.9 3124.86 4258.32
979000 -12912.2 -2908.36 3734.59 -13912.4 2707.9 3753.42
980000 -13649.6 1129.13 2896.63 -14117.8 6610.47 2894.56
981000 -13517.4 6317.52 2313.82 -14230.3 11829.3 2290.15
982000 -10749.3 7127.27 2727.2 -11133.5 12496 2705.1
983000 -11430.8 7264.64 3045.25 -11978.5 12423.9 3001.15
984000 -11695.8 8029.08 2984.23 -11816.7 12904.2 2882.35
985000 -12437.6 9015.36 3421.7 -12538.2 13631.4 3404.68
986000 -11197.8 6481.89 3724.85 -11420.1 11073.2 3740.08
987000 -11654.3 3975.71 3659.03 -12153 8572.54 3695.4
988000 -11303.3 4747.96 3919.54 -11443 8806.65 3906.59
989000 -11338.9 4561.17 3742.81 -10743.8 8859.64 3815.76
990000 -10192.6 2114.51 3932.67 -9979.3 6174.16 3960.44
991000 -10043.1 1446.88 4063.52 -9596.58 5623.95 4021.82
992000 -7536.79 -814.678 3595.11 -7085.77 4095.61 3549
993000 -6218.17 -3960.71 3314.23 -6156.42 1026.01 3253.15
994000 -7080.32 -1856.84 2692.13 -6765.1 2704.5 2689.26
995000 -7153.15 -306.381 2071.99 -6798.89 3819.7 2054.52
996000 -5932.29 -4.68539 2324.57 -5966.19 4344 2273.25
997000 -4998.66 2068.22 2007.85 -5413.97 6128.63 1992.25
998000 -5533.89 5196.35 1911.65 -5630.82 9254.57 1914.13
999000 -6914.38 1550.42 2653.12 -6995.9 5744.37 2618.34
1000000 -3836.65 1334.95 3011.92 -3708.4 5750.48 2954.68
1001000 -3139.09 828.519 2733.63 -4140.08 5320.15 2729.94
1002000 -1637.19 -535.519 3472.02 -2480.29 4339.1 3474.29
1003000 -514.931 -1900.05 3355.84 -1260.43 3315.18 3325.41
1004000 1558.63 -3474.59 3190.97 988.057 1991.85 3206.46
1005000 1853.19 -6077.1 2419.1 1258.8 -896.98 2369.56
1006000 5191.78 -6298.15 1967.53 4361.05 -1325.59 1953.62
1007000 9393.25 -1399.37 1676.84 8824.35 2839.49 1667.46
1008000 10251.9 -3624.97 2021.32 10620.3 853.666 2010.92
1009000 8674.5 -6239.4 2016.46 9469.99 -1753.05 2032.61
1010000 6977.37 -6608.59 1919.34 7525.05 -2227.09 1938.58
1011000 8650.44 -6857.39 1997.22 9224.74 -2802.68 2011.39
1012000 10251.8 -3119.97 2052.51 10636.1 579.994 2048.17
1013000 9000.69 -1518.59 2510.51 9544.25 2018.17 2471.97
1014000 9149.82 -749.436 3430.56 9794.84 3150.71 3426.87
1015000 9338.59 -4089.79 3212.12 9680.42 -114.78 3163.23
1016000 10728.6 -8396.79 2477.03 11327 -4336.2 2448.04
1017000 9306.37 -6324.45 2856.92 10330.4 -2274.24 2806.18
1018000 12111.3 -6012.28 2691.18 12794.1 -2135.13 2663.81
1019000 11227.1 -4427.45 3101.16 11791.9 -211.85 3094.14
1020000 9451.29 -7359.08 3039.8 9812.73 -2691.54 3052.15
1021000 9123.68 -5183.49 3791.66 9126.91 -154.135 3763.32
1022000 6848.57 -149.654 3634.86 7092.76 4415.24 3604.3
1023000 4001.54 -3497.91 3076.15 3959.8 727.773 3066.14
1024000 924.434 -3462.21 2331.8 1217.69 296.845 2375.76
1025000 2764.17 -2931.35 1943.87 3194.36 129.835 1906.5
1026000 792.624 -4356.27 1675.97 1194.65 -889.61 1670.01
1027000 2197.12 -4802.85 2009.01 2620.81 -871.231 2007.68
1028000 1734.31 -4278.58 2053.88 1906.23 -554.315 2008.16
1029000 1200.22 -6739.25 1826.51 1605.29 -3325.3 1799.19
1030000 495.802 -9896.64 2513.74 975 -6203.79 2480.13
1031000 1980.15 -4791.25 1616.75 2008.9 -908.373 1610.84
1032000 -922.442 -3316.19 1863.58 -1002.13 878.939 1886.51
1033000 -1722.37 -3359.77 919.373 -1022.12 1343.04 978.771
1034000 -1423.51 -1334.56 1218.26 -545.131 3171.82 1175.3
1035000 -4055.6 -1838.87 871.303 -3322.18 2519.13 858.959
1036000 -3678.1 -2489.82 -348.751 -2152.87 1187.37 -358.698
1037000 -4688.21 -3328.59 217.142 -3201.5 417.192 231.066
1038000 -6426.39 -3942.09 895.534 -4908.72 74.0458 890.058
1039000 -8811.84 -1864.09 496.322 -7963.26 3119.69 437.789
1040000 -7431.79 -2243.2 420.86 -7329.7 3018.73 397.693
1041000 -5231.45 -4617.08 524.316 -5415.74 871.902 516.806
1042000 -5710.89 -4824.25 222.739 -6035.25 433.848 190.712
1043000 -7779.86 -5255.48 -119.75 -8841.67 -558.841 -107.577
1044000 -10240.8 -4875.54 104.423 -10940.1 -287.775 115.383
1045000 -10174.1 -6648.68 -344.673 -10664.4 -2344.84 -404.416
1046000 -11716.5 -3499.41 -487.904 -12244.7 1103.32 -520.638
1047000 -13293.2 -1613.55 304.029 -13433.1 3312.97 314.777
1048000 -12154.1 355.193 402.426 -12867.7 5138.92 417.636
1049000 -13261.1 300.793 559.742 -14527.1 4642.65 542.535
1050000 -14565.5 -1637.94 778.047 -15439.9 2434.72 749.682
1051000 -12487.5 -396.49 758.779 -13053.5 3683.17 732.289
1052000 -11539.5 -480.487 864.911 -11582.2 3349.44 845.904
1053000 -9296.62 2169.1 1478.22 -9616.66 6646.33 1477.52
1054000 -6615.21 4446.97 743.778 -6883.42 8986.74 735.914
1055000 -3246.7 9543.25 955.389 -3387.36 13880.9 954.263
1056000 -5860.91 10017.7 748.097 -6099.09 13766.4 731.956
1057000 -3760.48 6261.51 509.938 -4072.5 9883.29 522.472
1058000 -2003.75 2660.38 531.319 -2796.13 6911.73 511.128
1059000 -2020 1138.03 248.492 -2930.99 5225.59 218.41
1060000 -250.46 -973.42 614.949 -1579.15 3219.99 571.867
1061000 131.536 588.818 709.597 -280.752 4866.19 735.096
1062000 -1550.33 -973.502 598.322 -1314.9 2952.89 602.94
1063000 -952.371 -3860.93 188.793 -344.536 672.007 227.158
1064000 -1784.8 -4281.12 -574.898 -1013.37 -178.661 -514.858
1065000 -1866.01 -2355.41 -392.147 -897.395 1860.23 -354.173
1066000 -1592.1 -4400.88 -645.537 -891.1 411.368 -621.288
1067000 -3471.49 -7257.32 -556.175 -2406.55 -2487.67 -579.788
1068000 -3701.94 -5860.93 -572.93 -2970.41 -1704.96 -547.354
1069000 -3421.63 -5398.45 -974.238 -2615.97 -1670.58 -980.659
1070000 -206.051 -6760.95 -1264 341.583 -2829.24 -1321.73
1071000 -225.596 -8118.63 -944.504 554.085 -3961.68 -1015.42
1072000 838.224 -8820.74 -1462.19 1256.34 -4398.16 -1508.03
1073000 1089.36 -8322.54 -1089.14 433.029 -4095.47 -1110.56
1074000 2654.02 -11655.9 -292.252 2215.33 -7233.12 -281.164
1075000 6347.37 -10887.3 -410.847 5961.33 -6013.86 -461.558
1076000 6981.05 -8710.99 -621.431 6761.31 -3692.28 -614.589
1077000 10574.2 -7671.07 -136.564 10642 -3011.61 -169.236
1078000 12463.1 -6449.59 8.76583 12153.4 -2181.91 13.731
1079000 12591.9 -9427.54 -510.839 11810.5 -5420.27 -472.671
1080000 12264.9 -11528.6 -760.777 12195.6 -7350.98 -783.574
1081000 12819.4 -11691.5 -480.114 12954 -7342.52 -491.24
1082000 10595 -13686.8 -682.818 11570.1 -9047.15 -678.185
1083000 7946.08 -16628.6 -1083.11 8886.29 -11697 -1069.57
1084000 7910.5 -14414.2 -840.412 8294.24 -9361.95 -840.34
1085000 7061.89 -11522.2 -92.8383 7347.05 -6861.16 -107.028
1086000 2573.19 -12602.6 -167.305 3363.1 -7847.03 -158.38
1087000 4465.29 -16861.6 -687.688 5586.9 -12164.9 -653.518
1088000 5131.26 -17317.1 -556.786 5477.04 -13770.7 -611.84
1089000 2078.17 -16456.4 -178.897 2435.78 -12928.6 -203.75
1090000 993.497 -15243.6 -845.532 1725.6 -11525.6 -894.794
1091000 -164.882 -13732.7 -1273.64 58.5725 -9680.67 -1294.19
1092000 -623.986 -11287.7 -898.324 -516.966 -7152.47 -915.051
1093000 -215.486 -12247 -532.746 86.1073 -8256.2 -537.896
1094000 1623.29 -12074.6 -77.4393 1846.99 -7668.86 -63.7411
1095000 3995.2 -7761.88 230.466 3693.36 -3545.78 216.475
1096000 5080.2 -1921.01 922.039 5393.35 2644.22 876.978
1097000 5400.46 -1271.18 664.301 6057.24 3856.41 637.722
1098000 5797.79 1595.71 1319.24 6249.03 6629.76 1359.42
1099000 7780.59 -337.68 805.834 7657.17 5192.81 757.998
1100000 9186.46 1438.72 364.45 8730.03 6950.03 376.042
1101000 6733.28 -308.309 -136.549 6342.97 5453.96 -170.934
1102000 3579.68 -2888.08 -865.329 3385.17 3165.37 -853.144
1103000 2820.11 -1693.31 -687.032 2491.43 4030.6 -634.539
1104000 3187.59 -4165.34 -517.357 3213.21 1097.15 -520.478
1105000 3944.95 -3632.18 -1341.41 3994.01 1232.81 -1361.51
1106000 592.389 -5539.74 -1467.66 611.538 -841.424 -1470.78
1107000 -2036.86 -3373.16 -1571.96 -1986.89 1139.7 -1556.83
1108000 -3492.96 -897.457 -1566.56 -4361.39 3687.23 -1523.12
1109000 -7080.28 1467.11 -1211.58 -8096.28 5833.73 -1166.46
1110000 -8541.16 1277.45 -577.523 -9117.68 5761.56 -559.156
1111000 -10347.7 1890.4 -1221.09 -10038.1 6169.09 -1231.84
1112000 -11595.7 -18.9846 -2026.23 -11348.8 4358.81 -2045.68
1113000 -12530.1 -1595.06 -2586.7 -12337.1 3454.52 -2622.5
1114000 -9236.55 281.647 -2529.21 -9561.31 4655.57 -2546.31
1115000 -7400.15 2141.39 -2164.16 -7939.97 6305.1 -2133.23
1116000 -7260.11 2902.1 -2352.88 -7584.31 7216.37 -2356.3
1117000 -6571.92 1186.36 -2144.56 -6977.34 6333.01 -2166.9
1118000 -7455.94 2314.46 -2279.16 -8002.13 7630.71 -2296.36
1119000 -6421.28 1454.71 -1925.93 -6984.79 6888.42 -1982.93
1120000 -5095.18 771.106 -2226.41 -5882.63 6008.57 -2230.79
1121000 -4173.75 3539.15 -2244.49 -5190.18 8367.66 -2241.01
1122000 -1482.38 5464.84 -1729.88 -2326.92 10214.3 -1768.05
1123000 -224.211 3549.93 -1169.92 -879.384 8357.73 -1171.81
1124000 -2616.33 -32.9589 -747.568 -2244.07 4603.65 -768.512
1125000 -2750.73 -631.446 -1427.16 -2276.11 4173.47 -1421.72
1126000 -2851.91 -1328.52 -1036.48 -2380.81 3734.01 -1002.34
1127000 -4195.87 1543.89 -1574.45 -3657.99 5895.41 -1573.99
1128000 -7387.8 2725.78 -1724.07 -7058.8 6985.19 -1692.14
1129000 -5988.5 7604.1 -2168.38 -5202.94 11647.4 -2165.48
1130000 -5759.08 8183.64 -2638.42 -5228.48 12113 -2610.41
1131000 -6435.22 5996.94 -2046.8 -6220.65 10378.2 -2042.18
1132000 -6169.52 986.707 -2148.31 -6188.57 5706.91 -2151.77
1133000 -1118.93 -1357.52 -2711.6 -986.251 3817.01 -2705.03
1134000 137.146 -3045.53 -2953.08 661.907 2393.44 -2938.12
1135000 -204.494 -8582.22 -2318.16 -1.27217 -3295.43 -2310.85
1136000 -1450.73 -6751.5 -1998.03 -1230.92 -934.595 -1986.17
1137000 -1524.29 -4226.23 -1688.95 -890.157 1768.09 -1690.16
1138000 1407.63 -3053.05 -1588.17 2055.62 2622 -1570.34
1139000 3058.51 -3122.46 -2384.52 3719.99 2252.74 -2360.09
1140000 5998.75 -558.915 -2100.32 6493.41 4972.35 -2096.13
1141000 8519.31 1529.7 -1399 8935.93 6941.84 -1374.33
1142000 10467.1 -737.581 -1001.23 10538.7 5072.12 -1030.55
1143000 11468.8 11.6108 -665.557 11754.8 5927.44 -703.914
1144000 13360.7 -319.435 -1078.73 14029.3 5240.07 -1076.02
1145000 11543.6 1733.89 -1165.66 12358.8 6839.52 -1088.69
1146000 9045.61 2769.07 -822.705 10385 7322.01 -835.227
1147000 9757.6 3738.69 -1203.18 10412.9 8481.07 -1225.46
1148000 12189.1 2314.94 -1929.83 12455.2 7442.74 -1917.61
1149000 12338.8 1460.46 -2084.98 13027 6500.19 -2065.13
1150000 10096.6 -467.96 -1859.62 10802 4017.46 -1849.01
1151000 9889.54 -3849.45 -2913.02 10017.1 353.382 -2909.87
1152000 9885.11 -2978.96 -3657.17 10307.5 1219.16 -3638.44
1153000 6631.74 -3730.99 -4685.44 7210.94 782.889 -4649.41
1154000 4617.2 -6165.94 -5367.69 5241.17 -1536.42 -5372.59
1155000 5836.62 -7553.78 -6167.39 6348.3 -2782.78 -6158.12
1156000 7118.22 -6981.86 -6575.9 7589.98 -2644.66 -6623.01
1157000 5292.59 -8925.22 -6982.74 5530.83 -4958.93 -7002.8
1158000 3928.08 -9351.98 -6228.23 3710.05 -5391.96 -6181.85
1159000 8153.48 -9323.45 -5169.27 7720.7 -4918.46 -5166.53
1160000 8993.44 -9826.44 -5134.9 9113.65 -5374.23 -5124.49
1161000 7543.11 -10643.8 -5549.62 7295.87 -6514.88 -5514.72
1162000 6916.94 -11464.4 -5961.92 6975.16 -7272.01 -5971.13
1163000 6708.41 -8670.05 -4734.14 6600.35 -4220.98 -4754.98
1164000 5845.79 -7117.09 -5596.71 6090.68 -2248.14 -5570.35
